year,sido,sigungu,vehicle_type,manufacturer,model_name,national_subsidy,local_subsidy,total_subsidy
2025,전남,화순군,일반승용,현대자동차,더 뉴 아이오닉6 awd 롱레인지 20인치,563.0,679.0,1242.0
2025,전남,화순군,일반승용,현대자동차,더 뉴 아이오닉6 awd 롱레인지 n라인 20인치,547.0,660.0,1207.0
2025,전남,화순군,일반승용,현대자동차,더뉴아이오닉5 2WD 롱레인지 19인치,656.0,692.0,1348.0
2025,전남,화순군,일반승용,현대자동차,더뉴아이오닉5 2WD 롱레인지 19인치 빌트인 캠 미적용,659.0,696.0,1355.0
2025,전남,화순군,일반승용,현대자동차,더뉴아이오닉5 2WD 롱레인지 20인치,651.0,686.0,1337.0
2025,전남,화순군,일반승용,현대자동차,더뉴아이오닉5 2WD 롱레인지 N라인 20인치,633.0,665.0,1298.0
2025,전남,화순군,일반승용,현대자동차,더뉴아이오닉5 2WD 스탠다드 19인치,561.0,595.0,1156.0
2025,전남,화순군,일반승용,현대자동차,더뉴아이오닉5 AWD 롱레인지 19인치,650.0,685.0,1335.0
2025,전남,화순군,일반승용,현대자동차,더뉴아이오닉5 AWD 롱레인지 20인치,624.0,654.0,1278.0
2025,전남,화순군,일반승용,현대자동차,더뉴아이오닉5 AWD 롱레인지 N라인 20인치,602.0,627.0,1229.0
2025,전남,화순군,일반승용,현대자동차,아이오닉5 N,232.0,280.0,512.0
2025,전남,화순군,일반승용,현대자동차,아이오닉6 롱레인지 2WD 18인치,686.0,693.0,1379.0
2025,전남,화순군,일반승용,현대자동차,아이오닉6 롱레인지 2WD 20인치,680.0,686.0,1366.0
2025,전남,화순군,일반승용,현대자동차,아이오닉6 롱레인지 AWD 18인치,686.0,693.0,1379.0
2025,전남,화순군,일반승용,현대자동차,아이오닉6 롱레인지 AWD 20인치,647.0,646.0,1293.0
2025,전남,화순군,일반승용,현대자동차,아이오닉6 스탠다드 2WD 18인치,635.0,634.0,1269.0
2025,전남,화순군,일반승용,현대자동차,아이오닉9 성능형 AWD,277.0,334.0,611.0
2025,전남,화순군,일반승용,현대자동차,아이오닉9 항속형 2WD,279.0,336.0,615.0
2025,전남,화순군,일반승용,현대자동차,아이오닉9 항속형 AWD,276.0,333.0,609.0
2025,전남,화순군,경·소형,현대자동차,캐스퍼 일렉트릭 기본형 15인치,500.0,660.0,1160.0
2025,전남,화순군,경·소형,현대자동차,캐스퍼 일렉트릭 크로스 17인치,500.0,660.0,1160.0
2025,전남,화순군,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 15인치,500.0,660.0,1160.0
2025,전남,화순군,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 17인치(라운지포함),500.0,660.0,1160.0
2025,전남,화순군,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치,623.0,632.0,1255.0
2025,전남,화순군,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치(빌트인 캠),623.0,632.0,1255.0
2025,전남,화순군,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 19인치(빌트인 캠),568.0,566.0,1134.0
2025,전남,화순군,일반승용,현대자동차,코나 일렉트릭 2WD 스탠다드 17인치,573.0,539.0,1112.0
2025,전남,장흥군,일반승용,BMW,MINI Aceman E,306.0,395.0,701.0
2025,전남,장흥군,일반승용,BMW,MINI Aceman SE,306.0,395.0,701.0
2025,전남,장흥군,일반승용,BMW,MINI Cooper SE,303.0,391.0,694.0
2025,전남,장흥군,일반승용,BMW,MINI Countryman E,166.0,214.0,380.0
2025,전남,장흥군,일반승용,BMW,MINI Countryman SE ALL4,158.0,204.0,362.0
2025,전남,장흥군,일반승용,BMW,MINI JCW Aceman E,151.0,195.0,346.0
2025,전남,장흥군,일반승용,BMW,MINI JCW E,147.0,190.0,337.0
2025,전남,장흥군,일반승용,BMW,i4 M50,172.0,222.0,394.0
2025,전남,장흥군,일반승용,BMW,i4 M50 LCI,177.0,228.0,405.0
2025,전남,장흥군,일반승용,BMW,i4 eDrive40,189.0,244.0,433.0
2025,전남,장흥군,일반승용,BMW,i4 eDrive40 LCI,187.0,241.0,428.0
2025,전남,장흥군,일반승용,BMW,iX1 xDrive30,154.0,199.0,353.0
2025,전남,장흥군,일반승용,BMW,iX2 eDrive20,167.0,215.0,382.0
2025,전남,장흥군,일반승용,BMW,ix1 edrive20,166.0,0.0,166.0
2025,전남,장흥군,일반승용,기아,EV3 롱레인지 2WD 17인치,565.0,730.0,1295.0
2025,전남,장흥군,일반승용,기아,EV3 롱레인지 2WD 19인치,565.0,730.0,1295.0
2025,전남,장흥군,일반승용,기아,EV3 스탠다드 2WD,479.0,619.0,1098.0
2025,전남,장흥군,일반승용,기아,EV4 롱레인지 2WD 17인치,565.0,730.0,1295.0
2025,전남,장흥군,일반승용,기아,EV4 롱레인지 2WD 19인치,565.0,730.0,1295.0
2025,전남,장흥군,일반승용,기아,EV4 롱레인지 GTL 2WD 19인치,565.0,730.0,1295.0
2025,전남,장흥군,일반승용,기아,EV4 스탠다드 2WD 17인치,522.0,675.0,1197.0
2025,전남,장흥군,일반승용,기아,EV4 스탠다드 2WD 19인치,491.0,634.0,1125.0
2025,전남,장흥군,일반승용,기아,EV9 롱레인지 2WD 19인치,275.0,355.0,630.0
2025,전남,장흥군,일반승용,기아,EV9 롱레인지 2WD 20인치,273.0,353.0,626.0
2025,전남,장흥군,일반승용,기아,EV9 롱레인지 4WD 19인치,259.0,334.0,593.0
2025,전남,장흥군,일반승용,기아,EV9 롱레인지 4WD 21인치,265.0,342.0,607.0
2025,전남,장흥군,일반승용,기아,EV9 롱레인지 GTL 4WD 21인치,257.0,332.0,589.0
2025,전남,장흥군,일반승용,기아,EV9 스탠다드,242.0,312.0,554.0
2025,전남,장흥군,일반승용,기아,PV5 패신저 5인승 롱레인지,468.0,605.0,1073.0
2025,전남,장흥군,일반승용,기아,The all-new Kia Niro EV,590.0,645.0,1235.0
2025,전남,장흥군,일반승용,기아,더뉴EV6 GT,232.0,300.0,532.0
2025,전남,장흥군,일반승용,기아,더뉴EV6 롱레인지 2WD 19인치,655.0,750.0,1405.0
2025,전남,장흥군,일반승용,기아,더뉴EV6 롱레인지 2WD 20인치,644.0,735.0,1379.0
2025,전남,장흥군,일반승용,기아,더뉴EV6 롱레인지 4WD 19인치,646.0,738.0,1384.0
2025,전남,장흥군,일반승용,기아,더뉴EV6 롱레인지 4WD 20인치,617.0,700.0,1317.0
2025,전남,장흥군,일반승용,기아,더뉴EV6 스탠다드,582.0,660.0,1242.0
2025,전남,장흥군,경·소형,기아,레이 EV 2WD 14인치 1인승 밴,457.0,590.0,1047.0
2025,전남,장흥군,경·소형,기아,레이 EV 2WD 14인치 2인승 밴,457.0,590.0,1047.0
2025,전남,장흥군,경·소형,기아,레이 EV 2WD 14인치 4인승 승용,457.0,590.0,1047.0
2025,전남,장흥군,일반승용,르노코리아,scenic,443.0,572.0,1015.0
2025,전남,장흥군,일반승용,메르세데스벤츠코리아,EQA250(Facelift),190.0,245.0,435.0
2025,전남,장흥군,일반승용,메르세데스벤츠코리아,EQB300 4MATIC(Facelift)(5인승),154.0,199.0,353.0
2025,전남,장흥군,일반승용,메르세데스벤츠코리아,EQB300 4MATIC(Facelift)(7인승),154.0,199.0,353.0
2025,전남,장흥군,일반승용,메르세데스벤츠코리아,(단종)EQB300 4MATIC(Pre-Facelift)(5인승),152.0,196.0,348.0
2025,전남,장흥군,일반승용,메르세데스벤츠코리아,(단종)EQB300 4MATIC(Pre-Facelift)(7인승),152.0,196.0,348.0
2025,전남,장흥군,일반승용,볼보자동차코리아,볼보 EX30 Single Motor ER,247.0,319.0,566.0
2025,전남,장흥군,일반승용,비와이디코리아,BYD ATTO 3,145.0,187.0,332.0
2025,전남,장흥군,일반승용,비와이디코리아,BYD seal dynamic awd,178.0,230.0,408.0
2025,전남,장흥군,초소형,쎄보모빌리티,(단종)CEVO-C SE,200.0,258.0,458.0
2025,전남,장흥군,일반승용,케이지모빌리티,코란도 EV 2WD,340.0,439.0,779.0
2025,전남,장흥군,일반승용,케이지모빌리티,토레스 EVX 18인치,364.0,470.0,834.0
2025,전남,장흥군,일반승용,케이지모빌리티,토레스 EVX 20인치,354.0,457.0,811.0
2025,전남,장흥군,일반승용,케이지모빌리티,토레스 EVX 2WD 18인치,373.0,460.0,833.0
2025,전남,장흥군,일반승용,케이지모빌리티,토레스 EVX 2WD 20인치,356.0,438.0,794.0
2025,전남,장흥군,일반승용,테슬라코리아,Model 3 Long Range,202.0,261.0,463.0
2025,전남,장흥군,일반승용,테슬라코리아,Model 3 Performance,187.0,241.0,428.0
2025,전남,장흥군,일반승용,테슬라코리아,(단종)Model 3 RWD(2024),183.0,236.0,419.0
2025,전남,장흥군,일반승용,테슬라코리아,Model 3 RWD(2025),186.0,240.0,426.0
2025,전남,장흥군,일반승용,테슬라코리아,(단종)Model Y Long Range,184.0,237.0,421.0
2025,전남,장흥군,일반승용,테슬라코리아,(단종)Model Y Long Range 19인치,202.0,261.0,463.0
2025,전남,장흥군,일반승용,테슬라코리아,(단종)Model Y Performance,191.0,246.0,437.0
2025,전남,장흥군,일반승용,테슬라코리아,(단종)Model Y RWD,201.0,218.0,419.0
2025,전남,장흥군,일반승용,테슬라코리아,(단종)New Model Y Long Range,207.0,267.0,474.0
2025,전남,장흥군,일반승용,테슬라코리아,New Model Y RWD,188.0,243.0,431.0
2025,전남,장흥군,일반승용,폭스바겐그룹코리아,(단종)아우디 Q4 40 e-tron,201.0,259.0,460.0
2025,전남,장흥군,일반승용,폭스바겐그룹코리아,아우디 Q4 45 e-tron,201.0,259.0,460.0
2025,전남,장흥군,일반승용,폭스바겐그룹코리아,(단종)아우디 Q4 Sportback 40 e-tron,202.0,261.0,463.0
2025,전남,장흥군,일반승용,폭스바겐그룹코리아,아우디 Q4 Sportback 45 e-tron,201.0,259.0,460.0
2025,전남,장흥군,일반승용,폭스바겐그룹코리아,아우디 Q6 e-tron performance,220.0,284.0,504.0
2025,전남,장흥군,일반승용,폭스바겐그룹코리아,(단종)폭스바겐 2024 ID.4 Pro,422.0,545.0,967.0
2025,전남,장흥군,일반승용,폭스바겐그룹코리아,폭스바겐 ID.4 Pro,422.0,545.0,967.0
2025,전남,장흥군,일반승용,폭스바겐그룹코리아,(단종)폭스바겐 ID.5 Pro,215.0,278.0,493.0
2025,전남,장흥군,일반승용,폴스타오토모티브코리아,"Polestar 4 Long Range Dual Motor 20, 21인치",168.0,217.0,385.0
2025,전남,장흥군,일반승용,폴스타오토모티브코리아,Polestar 4 Long Range Dual Motor 22인치,141.0,182.0,323.0
2025,전남,장흥군,일반승용,폴스타오토모티브코리아,Polestar 4 Long Range Single Motor,181.0,234.0,415.0
2025,전남,장흥군,일반승용,현대자동차,Electrified G80 AWD 19인치(2025),275.0,355.0,630.0
2025,전남,장흥군,일반승용,현대자동차,Electrified GV70 AWD 19인치,260.0,336.0,596.0
2025,전남,장흥군,일반승용,현대자동차,Electrified GV70 AWD 19인치(2025),266.0,343.0,609.0
2025,전남,장흥군,일반승용,현대자동차,Electrified GV70 AWD 20인치,244.0,315.0,559.0
2025,전남,장흥군,일반승용,현대자동차,Electrified GV70 AWD 20인치(2025),250.0,323.0,573.0
2025,전남,장흥군,일반승용,현대자동차,GV60 스탠다드 2WD 19인치,287.0,371.0,658.0
2025,전남,장흥군,일반승용,현대자동차,GV60 스탠다드 2WD 19인치(2025),290.0,375.0,665.0
2025,전남,장흥군,일반승용,현대자동차,GV60 스탠다드 AWD 19인치,261.0,337.0,598.0
2025,전남,장흥군,일반승용,현대자동차,GV60 스탠다드 AWD 19인치(2025),277.0,358.0,635.0
2025,전남,장흥군,일반승용,현대자동차,GV60 스탠다드 AWD 20인치,251.0,324.0,575.0
2025,전남,장흥군,일반승용,현대자동차,GV60 스탠다드 AWD 20인치(2025),266.0,343.0,609.0
2025,전남,장흥군,일반승용,현대자동차,GV60 퍼포먼스 AWD 21인치,236.0,305.0,541.0
2025,전남,장흥군,일반승용,현대자동차,GV60 퍼포먼스 AWD 21인치(2025),248.0,320.0,568.0
2025,전남,장흥군,일반승용,현대자동차,더 뉴 아이오닉6 2wd 롱레인지 18인치,580.0,750.0,1330.0
2025,전남,장흥군,일반승용,현대자동차,더 뉴 아이오닉6 2wd 롱레인지 20인치,580.0,750.0,1330.0
2025,전남,장흥군,일반승용,현대자동차,더 뉴 아이오닉6 2wd 롱레인지 n라인 20인치,580.0,750.0,1330.0
2025,전남,장흥군,일반승용,현대자동차,더 뉴 아이오닉6 2wd 스탠다드 18인치,570.0,737.0,1307.0
2025,전남,장흥군,일반승용,현대자동차,더 뉴 아이오닉6 awd 롱레인지 18인치,580.0,750.0,1330.0
2025,전남,장흥군,일반승용,현대자동차,더 뉴 아이오닉6 awd 롱레인지 20인치,563.0,728.0,1291.0
2025,전남,장흥군,일반승용,현대자동차,더 뉴 아이오닉6 awd 롱레인지 n라인 20인치,547.0,707.0,1254.0
2025,전남,장흥군,일반승용,현대자동차,더뉴아이오닉5 2WD 롱레인지 19인치,656.0,742.0,1398.0
2025,전남,장흥군,일반승용,현대자동차,더뉴아이오닉5 2WD 롱레인지 19인치 빌트인 캠 미적용,659.0,746.0,1405.0
2025,전남,장흥군,일반승용,현대자동차,더뉴아이오닉5 2WD 롱레인지 20인치,651.0,735.0,1386.0
2025,전남,장흥군,일반승용,현대자동차,더뉴아이오닉5 2WD 롱레인지 N라인 20인치,633.0,712.0,1345.0
2025,전남,장흥군,일반승용,현대자동차,더뉴아이오닉5 2WD 스탠다드 19인치,561.0,637.0,1198.0
2025,전남,장흥군,일반승용,현대자동차,더뉴아이오닉5 AWD 롱레인지 19인치,650.0,734.0,1384.0
2025,전남,장흥군,일반승용,현대자동차,더뉴아이오닉5 AWD 롱레인지 20인치,624.0,700.0,1324.0
2025,전남,장흥군,일반승용,현대자동차,더뉴아이오닉5 AWD 롱레인지 N라인 20인치,602.0,672.0,1274.0
2025,전남,장흥군,일반승용,현대자동차,아이오닉5 N,232.0,300.0,532.0
2025,전남,장흥군,일반승용,현대자동차,아이오닉6 롱레인지 2WD 18인치,686.0,743.0,1429.0
2025,전남,장흥군,일반승용,현대자동차,아이오닉6 롱레인지 2WD 20인치,680.0,735.0,1415.0
2025,전남,장흥군,일반승용,현대자동차,아이오닉6 롱레인지 AWD 18인치,686.0,743.0,1429.0
2025,전남,장흥군,일반승용,현대자동차,아이오닉6 롱레인지 AWD 20인치,647.0,693.0,1340.0
2025,전남,장흥군,일반승용,현대자동차,아이오닉6 스탠다드 2WD 18인치,635.0,680.0,1315.0
2025,전남,장흥군,일반승용,현대자동차,아이오닉9 성능형 AWD,277.0,358.0,635.0
2025,전남,장흥군,일반승용,현대자동차,아이오닉9 항속형 2WD,279.0,360.0,639.0
2025,전남,장흥군,일반승용,현대자동차,아이오닉9 항속형 AWD,276.0,356.0,632.0
2025,전남,장흥군,경·소형,현대자동차,캐스퍼 일렉트릭 기본형 15인치,500.0,646.0,1146.0
2025,전남,장흥군,경·소형,현대자동차,캐스퍼 일렉트릭 크로스 17인치,500.0,646.0,1146.0
2025,전남,장흥군,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 15인치,500.0,646.0,1146.0
2025,전남,장흥군,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 17인치(라운지포함),500.0,646.0,1146.0
2025,전남,장흥군,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치,623.0,677.0,1300.0
2025,전남,장흥군,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치(빌트인 캠),623.0,677.0,1300.0
2025,전남,장흥군,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 19인치(빌트인 캠),568.0,606.0,1174.0
2025,전남,장흥군,일반승용,현대자동차,코나 일렉트릭 2WD 스탠다드 17인치,573.0,578.0,1151.0
2025,전남,강진군,일반승용,BMW,MINI Aceman E,306.0,395.0,701.0
2025,전남,강진군,일반승용,BMW,MINI Aceman SE,306.0,395.0,701.0
2025,전남,강진군,일반승용,BMW,MINI Cooper SE,303.0,391.0,694.0
2025,전남,강진군,일반승용,BMW,MINI Countryman E,166.0,214.0,380.0
2025,전남,강진군,일반승용,BMW,MINI Countryman SE ALL4,158.0,204.0,362.0
2025,전남,강진군,일반승용,BMW,MINI JCW Aceman E,151.0,195.0,346.0
2025,전남,강진군,일반승용,BMW,MINI JCW E,147.0,190.0,337.0
2025,전남,강진군,일반승용,BMW,i4 M50,172.0,222.0,394.0
2025,전남,강진군,일반승용,BMW,i4 M50 LCI,177.0,228.0,405.0
2025,전남,강진군,일반승용,BMW,i4 eDrive40,189.0,244.0,433.0
2025,전남,강진군,일반승용,BMW,i4 eDrive40 LCI,187.0,241.0,428.0
2025,전남,강진군,일반승용,BMW,i5 edrive 40,198.0,256.0,454.0
2025,전남,강진군,일반승용,BMW,iX1 xDrive30,154.0,199.0,353.0
2025,전남,강진군,일반승용,BMW,iX2 eDrive20,167.0,215.0,382.0
2025,전남,강진군,일반승용,BMW,ix1 edrive20,166.0,214.0,380.0
2025,전남,강진군,일반승용,기아,EV3 롱레인지 2WD 17인치,565.0,730.0,1295.0
2025,전남,강진군,일반승용,기아,EV3 롱레인지 2WD 19인치,565.0,730.0,1295.0
2025,전남,강진군,일반승용,기아,EV3 스탠다드 2WD,479.0,619.0,1098.0
2025,전남,강진군,일반승용,기아,EV4 롱레인지 2WD 17인치,565.0,730.0,1295.0
2025,전남,강진군,일반승용,기아,EV4 롱레인지 2WD 19인치,565.0,730.0,1295.0
2025,전남,강진군,일반승용,기아,EV4 롱레인지 GTL 2WD 19인치,565.0,730.0,1295.0
2025,전남,강진군,일반승용,기아,EV4 스탠다드 2WD 17인치,522.0,675.0,1197.0
2025,전남,강진군,일반승용,기아,EV4 스탠다드 2WD 19인치,491.0,634.0,1125.0
2025,전남,강진군,일반승용,기아,EV5 롱레인지 2WD,562.0,726.0,1288.0
2025,전남,강진군,일반승용,기아,EV9 롱레인지 2WD 19인치,275.0,355.0,630.0
2025,전남,강진군,일반승용,기아,EV9 롱레인지 2WD 20인치,273.0,353.0,626.0
2025,전남,강진군,일반승용,기아,EV9 롱레인지 4WD 19인치,259.0,334.0,593.0
2025,전남,강진군,일반승용,기아,EV9 롱레인지 4WD 21인치,265.0,342.0,607.0
2025,전남,강진군,일반승용,기아,EV9 롱레인지 GTL 4WD 21인치,257.0,332.0,589.0
2025,전남,강진군,일반승용,기아,EV9 스탠다드,242.0,312.0,554.0
2025,전남,강진군,일반승용,기아,PV5 패신저 5인승 롱레인지,468.0,605.0,1073.0
2025,전남,강진군,일반승용,기아,The all-new Kia Niro EV,590.0,645.0,1235.0
2025,전남,강진군,일반승용,기아,더뉴EV6 GT,232.0,300.0,532.0
2025,전남,강진군,일반승용,기아,더뉴EV6 롱레인지 2WD 19인치,655.0,750.0,1405.0
2025,전남,강진군,일반승용,기아,더뉴EV6 롱레인지 2WD 20인치,644.0,735.0,1379.0
2025,전남,강진군,일반승용,기아,더뉴EV6 롱레인지 4WD 19인치,646.0,738.0,1384.0
2025,전남,강진군,일반승용,기아,더뉴EV6 롱레인지 4WD 20인치,617.0,700.0,1317.0
2025,전남,강진군,일반승용,기아,더뉴EV6 스탠다드,582.0,660.0,1242.0
2025,전남,강진군,경·소형,기아,레이 EV 2WD 14인치 1인승 밴,457.0,590.0,1047.0
2025,전남,강진군,경·소형,기아,레이 EV 2WD 14인치 2인승 밴,457.0,590.0,1047.0
2025,전남,강진군,경·소형,기아,레이 EV 2WD 14인치 4인승 승용,457.0,590.0,1047.0
2025,전남,강진군,일반승용,르노코리아,scenic,443.0,572.0,1015.0
2025,전남,강진군,일반승용,메르세데스벤츠코리아,EQA250(Facelift),190.0,245.0,435.0
2025,전남,강진군,일반승용,메르세데스벤츠코리아,EQB300 4MATIC(Facelift)(5인승),154.0,199.0,353.0
2025,전남,강진군,일반승용,메르세데스벤츠코리아,EQB300 4MATIC(Facelift)(7인승),154.0,199.0,353.0
2025,전남,강진군,일반승용,메르세데스벤츠코리아,(단종)EQB300 4MATIC(Pre-Facelift)(5인승),152.0,196.0,348.0
2025,전남,강진군,일반승용,메르세데스벤츠코리아,(단종)EQB300 4MATIC(Pre-Facelift)(7인승),152.0,196.0,348.0
2025,전남,강진군,일반승용,볼보자동차코리아,볼보 EX 30cc Twin,111.0,0.0,111.0
2025,전남,강진군,일반승용,볼보자동차코리아,볼보 EX30 Single Motor ER,247.0,319.0,566.0
2025,전남,강진군,일반승용,비와이디코리아,BYD ATTO 3,145.0,187.0,332.0
2025,전남,강진군,일반승용,비와이디코리아,BYD SEALION 7,179.0,231.0,410.0
2025,전남,강진군,일반승용,비와이디코리아,BYD seal dynamic awd,178.0,230.0,408.0
2025,전남,강진군,초소형,쎄보모빌리티,(단종)CEVO-C SE,200.0,258.0,458.0
2025,전남,강진군,일반승용,케이지모빌리티,코란도 EV 2WD,340.0,439.0,779.0
2025,전남,강진군,일반승용,케이지모빌리티,토레스 EVX 18인치,364.0,470.0,834.0
2025,전남,강진군,일반승용,케이지모빌리티,토레스 EVX 20인치,354.0,457.0,811.0
2025,전남,강진군,일반승용,케이지모빌리티,토레스 EVX 2WD 18인치,373.0,460.0,833.0
2025,전남,강진군,일반승용,케이지모빌리티,토레스 EVX 2WD 20인치,356.0,438.0,794.0
2025,전남,강진군,일반승용,테슬라코리아,Model 3 Long Range,202.0,261.0,463.0
2025,전남,강진군,일반승용,테슬라코리아,Model 3 Long Range(배터리변경),207.0,267.0,474.0
2025,전남,강진군,일반승용,테슬라코리아,Model 3 Performance,187.0,241.0,428.0
2025,전남,강진군,일반승용,테슬라코리아,(단종)Model 3 RWD(2024),183.0,236.0,419.0
2025,전남,강진군,일반승용,테슬라코리아,Model 3 RWD(2025),186.0,240.0,426.0
2025,전남,강진군,일반승용,테슬라코리아,(단종)Model Y Long Range,184.0,237.0,421.0
2025,전남,강진군,일반승용,테슬라코리아,(단종)Model Y Long Range 19인치,202.0,261.0,463.0
2025,전남,강진군,일반승용,테슬라코리아,(단종)Model Y Performance,191.0,246.0,437.0
2025,전남,강진군,일반승용,테슬라코리아,(단종)Model Y RWD,201.0,218.0,419.0
2025,전남,강진군,일반승용,테슬라코리아,(단종)New Model Y Long Range,207.0,267.0,474.0
2025,전남,강진군,일반승용,테슬라코리아,New Model Y Long Range(배터리변경),210.0,271.0,481.0
2025,전남,강진군,일반승용,테슬라코리아,New Model Y RWD,188.0,243.0,431.0
2025,전남,강진군,일반승용,폭스바겐그룹코리아,(단종)아우디 Q4 40 e-tron,201.0,259.0,460.0
2025,전남,강진군,일반승용,폭스바겐그룹코리아,아우디 Q4 45 e-tron,201.0,259.0,460.0
2025,전남,강진군,일반승용,폭스바겐그룹코리아,(단종)아우디 Q4 Sportback 40 e-tron,202.0,261.0,463.0
2025,전남,강진군,일반승용,폭스바겐그룹코리아,아우디 Q4 Sportback 45 e-tron,201.0,259.0,460.0
2025,전남,강진군,일반승용,폭스바겐그룹코리아,아우디 Q6 e-tron performance,220.0,284.0,504.0
2025,전남,강진군,일반승용,폭스바겐그룹코리아,(단종)폭스바겐 2024 ID.4 Pro,422.0,545.0,967.0
2025,전남,강진군,일반승용,폭스바겐그룹코리아,폭스바겐 ID.4 Pro,422.0,545.0,967.0
2025,전남,강진군,일반승용,폭스바겐그룹코리아,(단종)폭스바겐 ID.5 Pro,215.0,278.0,493.0
2025,전남,강진군,일반승용,폴스타오토모티브코리아,"Polestar 4 Long Range Dual Motor 20, 21인치",168.0,217.0,385.0
2025,전남,강진군,일반승용,폴스타오토모티브코리아,Polestar 4 Long Range Dual Motor 22인치,141.0,182.0,323.0
2025,전남,강진군,일반승용,폴스타오토모티브코리아,Polestar 4 Long Range Single Motor,181.0,234.0,415.0
2025,전남,강진군,일반승용,현대자동차,Electrified G80 AWD 19인치(2025),275.0,355.0,630.0
2025,전남,강진군,일반승용,현대자동차,Electrified GV70 AWD 19인치,260.0,336.0,596.0
2025,전남,강진군,일반승용,현대자동차,Electrified GV70 AWD 19인치(2025),266.0,343.0,609.0
2025,전남,강진군,일반승용,현대자동차,Electrified GV70 AWD 20인치,244.0,315.0,559.0
2025,전남,강진군,일반승용,현대자동차,Electrified GV70 AWD 20인치(2025),250.0,323.0,573.0
2025,전남,강진군,일반승용,현대자동차,GV60 스탠다드 2WD 19인치,287.0,371.0,658.0
2025,전남,강진군,일반승용,현대자동차,GV60 스탠다드 2WD 19인치(2025),290.0,375.0,665.0
2025,전남,강진군,일반승용,현대자동차,GV60 스탠다드 AWD 19인치,261.0,337.0,598.0
2025,전남,강진군,일반승용,현대자동차,GV60 스탠다드 AWD 19인치(2025),277.0,358.0,635.0
2025,전남,강진군,일반승용,현대자동차,GV60 스탠다드 AWD 20인치,251.0,324.0,575.0
2025,전남,강진군,일반승용,현대자동차,GV60 스탠다드 AWD 20인치(2025),266.0,343.0,609.0
2025,전남,강진군,일반승용,현대자동차,GV60 퍼포먼스 AWD 21인치,236.0,305.0,541.0
2025,전남,강진군,일반승용,현대자동차,GV60 퍼포먼스 AWD 21인치(2025),248.0,320.0,568.0
2025,전남,강진군,일반승용,현대자동차,더 뉴 아이오닉6 2wd 롱레인지 18인치,580.0,750.0,1330.0
2025,전남,강진군,일반승용,현대자동차,더 뉴 아이오닉6 2wd 롱레인지 20인치,580.0,750.0,1330.0
2025,전남,강진군,일반승용,현대자동차,더 뉴 아이오닉6 2wd 롱레인지 n라인 20인치,580.0,750.0,1330.0
2025,전남,강진군,일반승용,현대자동차,더 뉴 아이오닉6 2wd 스탠다드 18인치,570.0,737.0,1307.0
2025,전남,강진군,일반승용,현대자동차,더 뉴 아이오닉6 awd 롱레인지 18인치,580.0,750.0,1330.0
2025,전남,강진군,일반승용,현대자동차,더 뉴 아이오닉6 awd 롱레인지 20인치,563.0,728.0,1291.0
2025,전남,강진군,일반승용,현대자동차,더 뉴 아이오닉6 awd 롱레인지 n라인 20인치,547.0,707.0,1254.0
2025,전남,강진군,일반승용,현대자동차,더뉴아이오닉5 2WD 롱레인지 19인치,656.0,742.0,1398.0
2025,전남,강진군,일반승용,현대자동차,더뉴아이오닉5 2WD 롱레인지 19인치 빌트인 캠 미적용,659.0,746.0,1405.0
2025,전남,강진군,일반승용,현대자동차,더뉴아이오닉5 2WD 롱레인지 20인치,651.0,735.0,1386.0
2025,전남,강진군,일반승용,현대자동차,더뉴아이오닉5 2WD 롱레인지 N라인 20인치,633.0,712.0,1345.0
2025,전남,강진군,일반승용,현대자동차,더뉴아이오닉5 2WD 스탠다드 19인치,561.0,637.0,1198.0
2025,전남,강진군,일반승용,현대자동차,더뉴아이오닉5 AWD 롱레인지 19인치,650.0,734.0,1384.0
2025,전남,강진군,일반승용,현대자동차,더뉴아이오닉5 AWD 롱레인지 20인치,624.0,700.0,1324.0
2025,전남,강진군,일반승용,현대자동차,더뉴아이오닉5 AWD 롱레인지 N라인 20인치,602.0,672.0,1274.0
2025,전남,강진군,일반승용,현대자동차,아이오닉5 N,232.0,300.0,532.0
2025,전남,강진군,일반승용,현대자동차,아이오닉6 N,255.0,329.0,584.0
2025,전남,강진군,일반승용,현대자동차,아이오닉6 롱레인지 2WD 18인치,686.0,743.0,1429.0
2025,전남,강진군,일반승용,현대자동차,아이오닉6 롱레인지 2WD 20인치,680.0,735.0,1415.0
2025,전남,강진군,일반승용,현대자동차,아이오닉6 롱레인지 AWD 18인치,686.0,743.0,1429.0
2025,전남,강진군,일반승용,현대자동차,아이오닉6 롱레인지 AWD 20인치,647.0,693.0,1340.0
2025,전남,강진군,일반승용,현대자동차,아이오닉6 스탠다드 2WD 18인치,635.0,680.0,1315.0
2025,전남,강진군,일반승용,현대자동차,아이오닉9 성능형 AWD,277.0,358.0,635.0
